y_m,c_m,alpha_deg,beta_deg,mach_nd,cn_sec_nd,cm_sec_nd,cc_sec_nd
2.18,1.98,6.0,0.0,0.65,0.705061,-0.031582,0.067699
2.18,1.98,6.0,0.0,0.72,0.772075,-0.034583,0.074704
2.18,1.98,6.0,0.0,0.8,0.893,-0.04,0.087344
2.18,1.98,6.0,5.0,0.3,0.561671,-0.025159,0.052711
2.18,1.98,6.0,5.0,0.5,0.618689,-0.027713,0.058671
2.18,1.98,6.0,5.0,0.65,0.705061,-0.031582,0.067699
2.18,1.98,6.0,5.0,0.72,0.772075,-0.034583,0.074704
2.18,1.98,6.0,5.0,0.8,0.893,-0.04,0.087344
2.18,1.98,6.0,10.0,0.3,0.561671,-0.025159,0.052711
2.18,1.98,6.0,10.0,0.5,0.618689,-0.027713,0.058671
2.18,1.98,6.0,10.0,0.65,0.705061,-0.031582,0.067699
2.18,1.98,6.0,10.0,0.72,0.772075,-0.034583,0.074704
2.18,1.98,6.0,10.0,0.8,0.893,-0.04,0.087344
2.18,1.98,9.0,-10.0,0.3,0.842507,-0.037738,0.125797
2.18,1.98,9.0,-10.0,0.5,0.928033,-0.041569,0.139176
2.18,1.98,9.0,-10.0,0.65,1.057592,-0.047373,0.159444
2.18,1.98,9.0,-10.0,0.72,1.158112,-0.051875,0.175169
2.18,1.98,9.0,-10.0,0.8,1.3395,-0.06,0.203544
2.18,1.98,9.0,-5.0,0.3,0.842507,-0.037738,0.125797
2.18,1.98,9.0,-5.0,0.5,0.928033,-0.041569,0.139176
2.18,1.98,9.0,-5.0,0.65,1.057592,-0.047373,0.159444
2.18,1.98,9.0,-5.0,0.72,1.158112,-0.051875,0.175169
2.18,1.98,9.0,-5.0,0.8,1.3395,-0.06,0.203544
2.18,1.98,9.0,0.0,0.3,0.842507,-0.037738,0.125797
2.18,1.98,9.0,0.0,0.5,0.928033,-0.041569,0.139176
2.18,1.98,9.0,0.0,0.65,1.057592,-0.047373,0.159444
2.18,1.98,9.0,0.0,0.72,1.158112,-0.051875,0.175169
2.18,1.98,9.0,0.0,0.8,1.3395,-0.06,0.203544
2.18,1.98,9.0,5.0,0.3,0.842507,-0.037738,0.125797
2.18,1.98,9.0,5.0,0.5,0.928033,-0.041569,0.139176
2.18,1.98,9.0,5.0,0.65,1.057592,-0.047373,0.159444
2.18,1.98,9.0,5.0,0.72,1.158112,-0.051875,0.175169
2.18,1.98,9.0,5.0,0.8,1.3395,-0.06,0.203544
2.18,1.98,9.0,10.0,0.3,0.842507,-0.037738,0.125797
2.18,1.98,9.0,10.0,0.5,0.928033,-0.041569,0.139176
2.18,1.98,9.0,10.0,0.65,1.057592,-0.047373,0.159444
2.18,1.98,9.0,10.0,0.72,1.158112,-0.051875,0.175169
2.18,1.98,9.0,10.0,0.8,1.3395,-0.06,0.203544
2.18,1.98,12.0,-10.0,0.3,1.123342,-0.050318,0.227556
2.18,1.98,12.0,-10.0,0.5,1.237377,-0.055426,0.251265
2.18,1.98,12.0,-10.0,0.65,1.410122,-0.063163,0.287181
2.18,1.98,12.0,-10.0,0.72,1.54415,-0.069167,0.315047
2.18,1.98,12.0,-10.0,0.8,1.786,-0.08,0.36533
2.18,1.98,12.0,-5.0,0.3,1.123342,-0.050318,0.227556
2.18,1.98,12.0,-5.0,0.5,1.237377,-0.055426,0.251265
2.18,1.98,12.0,-5.0,0.65,1.410122,-0.063163,0.287181
2.18,1.98,12.0,-5.0,0.72,1.54415,-0.069167,0.315047
2.18,1.98,12.0,-5.0,0.8,1.786,-0.08,0.36533
2.18,1.98,12.0,0.0,0.3,1.123342,-0.050318,0.227556
2.18,1.98,12.0,0.0,0.5,1.237377,-0.055426,0.251265
2.18,1.98,12.0,0.0,0.65,1.410122,-0.063163,0.287181
2.18,1.98,12.0,0.0,0.72,1.54415,-0.069167,0.315047
2.18,1.98,12.0,0.0,0.8,1.786,-0.08,0.36533
2.18,1.98,12.0,5.0,0.3,1.123342,-0.050318,0.227556
2.18,1.98,12.0,5.0,0.5,1.237377,-0.055426,0.251265
2.18,1.98,12.0,5.0,0.65,1.410122,-0.063163,0.287181
2.18,1.98,12.0,5.0,0.72,1.54415,-0.069167,0.315047
2.18,1.98,12.0,5.0,0.8,1.786,-0.08,0.36533
2.18,1.98,12.0,10.0,0.3,1.123342,-0.050318,0.227556
2.18,1.98,12.0,10.0,0.5,1.237377,-0.055426,0.251265
2.18,1.98,12.0,10.0,0.65,1.410122,-0.063163,0.287181
2.18,1.98,12.0,10.0,0.72,1.54415,-0.069167,0.315047
2.18,1.98,12.0,10.0,0.8,1.786,-0.08,0.36533
2.18,1.98,15.0,-10.0,0.3,1.404178,-0.062897,0.357428
2.18,1.98,15.0,-10.0,0.5,1.546721,-0.069282,0.394321
2.18,1.98,15.0,-10.0,0.65,1.762653,-0.078954,0.450208
2.18,1.98,15.0,-10.0,0.72,1.930187,-0.086459,0.493569
2.18,1.98,15.0,-10.0,0.8,2.2325,-0.1,0.571814
2.18,1.98,15.0,-5.0,0.3,1.404178,-0.062897,0.357428
2.18,1.98,15.0,-5.0,0.5,1.546721,-0.069282,0.394321
2.18,1.98,15.0,-5.0,0.65,1.762653,-0.078954,0.450208
2.18,1.98,15.0,-5.0,0.72,1.930187,-0.086459,0.493569
2.18,1.98,15.0,-5.0,0.8,2.2325,-0.1,0.571814
2.18,1.98,15.0,0.0,0.3,1.404178,-0.062897,0.357428
2.18,1.98,15.0,0.0,0.5,1.546721,-0.069282,0.394321
2.18,1.98,15.0,0.0,0.65,1.762653,-0.078954,0.450208
2.18,1.98,15.0,0.0,0.72,1.930187,-0.086459,0.493569
2.18,1.98,15.0,0.0,0.8,2.2325,-0.1,0.571814
2.18,1.98,15.0,5.0,0.3,1.404178,-0.062897,0.357428
2.18,1.98,15.0,5.0,0.5,1.546721,-0.069282,0.394321
2.18,1.98,15.0,5.0,0.65,1.762653,-0.078954,0.450208
2.18,1.98,15.0,5.0,0.72,1.930187,-0.086459,0.493569
2.18,1.98,15.0,5.0,0.8,2.2325,-0.1,0.571814
2.18,1.98,15.0,10.0,0.3,1.404178,-0.062897,0.357428
2.18,1.98,15.0,10.0,0.5,1.546721,-0.069282,0.394321
2.18,1.98,15.0,10.0,0.65,1.762653,-0.078954,0.450208
2.18,1.98,15.0,10.0,0.72,1.930187,-0.086459,0.493569
2.18,1.98,15.0,10.0,0.8,2.2325,-0.1,0.571814
3.27,1.72,-6.0,-10.0,0.3,-0.543745,0.025159,0.050837
3.27,1.72,-6.0,-10.0,0.5,-0.598943,0.027713,0.056607
3.27,1.72,-6.0,-10.0,0.65,-0.682559,0.031582,0.065347
3.27,1.72,-6.0,-10.0,0.72,-0.747434,0.034583,0.072128
3.27,1.72,-6.0,-10.0,0.8,-0.8645,0.04,0.084365
3.27,1.72,-6.0,-5.0,0.3,-0.543745,0.025159,0.050837
3.27,1.72,-6.0,-5.0,0.5,-0.598943,0.027713,0.056607
3.27,1.72,-6.0,-5.0,0.65,-0.682559,0.031582,0.065347
3.27,1.72,-6.0,-5.0,0.72,-0.747434,0.034583,0.072128
3.27,1.72,-6.0,-5.0,0.8,-0.8645,0.04,0.084365
3.27,1.72,-6.0,0.0,0.3,-0.543745,0.025159,0.050837
3.27,1.72,-6.0,0.0,0.5,-0.598943,0.027713,0.056607
3.27,1.72,-6.0,0.0,0.65,-0.682559,0.031582,0.065347
3.27,1.72,-6.0,0.0,0.72,-0.747434,0.034583,0.072128
3.27,1.72,-6.0,0.0,0.8,-0.8645,0.04,0.084365
3.27,1.72,-6.0,5.0,0.3,-0.543745,0.025159,0.050837
3.27,1.72,-6.0,5.0,0.5,-0.598943,0.027713,0.056607
3.27,1.72,-6.0,5.0,0.65,-0.682559,0.031582,0.065347
3.27,1.72,-6.0,5.0,0.72,-0.747434,0.034583,0.072128
3.27,1.72,-6.0,5.0,0.8,-0.8645,0.04,0.084365
3.27,1.72,-6.0,10.0,0.3,-0.543745,0.025159,0.050837
3.27,1.72,-6.0,10.0,0.5,-0.598943,0.027713,0.056607
3.27,1.72,-6.0,10.0,0.65,-0.682559,0.031582,0.065347
3.27,1.72,-6.0,10.0,0.72,-0.747434,0.034583,0.072128
3.27,1.72,-6.0,10.0,0.8,-0.8645,0.04,0.084365
3.27,1.72,-3.0,-10.0,0.3,-0.271873,0.012579,0.008229
3.27,1.72,-3.0,-10.0,0.5,-0.299472,0.013856,0.009673
3.27,1.72,-3.0,-10.0,0.65,-0.34128,0.015791,0.011861
3.27,1.72,-3.0,-10.0,0.72,-0.373717,0.017292,0.013559
3.27,1.72,-3.0,-10.0,0.8,-0.43225,0.02,0.016622
3.27,1.72,-3.0,-5.0,0.3,-0.271873,0.012579,0.008229
3.27,1.72,-3.0,-5.0,0.5,-0.299472,0.013856,0.009673
3.27,1.72,-3.0,-5.0,0.65,-0.34128,0.015791,0.011861
3.27,1.72,-3.0,-5.0,0.72,-0.373717,0.017292,0.013559
3.27,1.72,-3.0,-5.0,0.8,-0.43225,0.02,0.016622
3.27,1.72,-3.0,0.0,0.3,-0.271873,0.012579,0.008229
3.27,1.72,-3.0,0.0,0.5,-0.299472,0.013856,0.009673
3.27,1.72,-3.0,0.0,0.65,-0.34128,0.015791,0.011861
3.27,1.72,-3.0,0.0,0.72,-0.373717,0.017292,0.013559
3.27,1.72,-3.0,0.0,0.8,-0.43225,0.02,0.016622
3.27,1.72,-3.0,5.0,0.3,-0.271873,0.012579,0.008229
3.27,1.72,-3.0,5.0,0.5,-0.299472,0.013856,0.009673
3.27,1.72,-3.0,5.0,0.65,-0.34128,0.015791,0.011861
3.27,1.72,-3.0,5.0,0.72,-0.373717,0.017292,0.013559
3.27,1.72,-3.0,5.0,0.8,-0.43225,0.02,0.016622
3.27,1.72,-3.0,10.0,0.3,-0.271873,0.012579,0.008229
3.27,1.72,-3.0,10.0,0.5,-0.299472,0.013856,0.009673
3.27,1.72,-3.0,10.0,0.65,-0.34128,0.015791,0.011861
3.27,1.72,-3.0,10.0,0.72,-0.373717,0.017292,0.013559
3.27,1.72,-3.0,10.0,0.8,-0.43225,0.02,0.016622
3.27,1.72,0.0,-10.0,0.3,0.0,-0.0,-0.006
3.27,1.72,0.0,-10.0,0.5,0.0,-0.0,-0.006
3.27,1.72,0.0,-10.0,0.65,0.0,-0.0,-0.006
3.27,1.72,0.0,-10.0,0.72,0.0,-0.0,-0.006
3.27,1.72,0.0,-10.0,0.8,0.0,-0.0,-0.006
3.27,1.72,0.0,-5.0,0.3,0.0,-0.0,-0.006
3.27,1.72,0.0,-5.0,0.5,0.0,-0.0,-0.006
3.27,1.72,0.0,-5.0,0.65,0.0,-0.0,-0.006
3.27,1.72,0.0,-5.0,0.72,0.0,-0.0,-0.006
3.27,1.72,0.0,-5.0,0.8,0.0,-0.0,-0.006
3.27,1.72,0.0,0.0,0.3,0.0,-0.0,-0.006
3.27,1.72,0.0,0.0,0.5,0.0,-0.0,-0.006
3.27,1.72,0.0,0.0,0.65,0.0,-0.0,-0.006
3.27,1.72,0.0,0.0,0.72,0.0,-0.0,-0.006
3.27,1.72,0.0,0.0,0.8,0.0,-0.0,-0.006
3.27,1.72,0.0,5.0,0.3,0.0,-0.0,-0.006
3.27,1.72,0.0,5.0,0.5,0.0,-0.0,-0.006
3.27,1.72,0.0,5.0,0.65,0.0,-0.0,-0.006
3.27,1.72,0.0,5.0,0.72,0.0,-0.0,-0.006
3.27,1.72,0.0,5.0,0.8,0.0,-0.0,-0.006
3.27,1.72,0.0,10.0,0.3,0.0,-0.0,-0.006
3.27,1.72,0.0,10.0,0.5,0.0,-0.0,-0.006
3.27,1.72,0.0,10.0,0.65,0.0,-0.0,-0.006
3.27,1.72,0.0,10.0,0.72,0.0,-0.0,-0.006
3.27,1.72,0.0,10.0,0.8,0.0,-0.0,-0.006
3.27,1.72,3.0,-10.0,0.3,0.271873,-0.012579,0.008229
3.27,1.72,3.0,-10.0,0.5,0.299472,-0.013856,0.009673
3.27,1.72,3.0,-10.0,0.65,0.34128,-0.015791,0.011861
3.27,1.72,3.0,-10.0,0.72,0.373717,-0.017292,0.013559
3.27,1.72,3.0,-10.0,0.8,0.43225,-0.02,0.016622
3.27,1.72,3.0,-5.0,0.3,0.271873,-0.012579,0.008229
3.27,1.72,3.0,-5.0,0.5,0.299472,-0.013856,0.009673
3.27,1.72,3.0,-5.0,0.65,0.34128,-0.015791,0.011861
3.27,1.72,3.0,-5.0,0.72,0.373717,-0.017292,0.013559
3.27,1.72,3.0,-5.0,0.8,0.43225,-0.02,0.016622
3.27,1.72,3.0,0.0,0.3,0.271873,-0.012579,0.008229
3.27,1.72,3.0,0.0,0.5,0.299472,-0.013856,0.009673
3.27,1.72,3.0,0.0,0.65,0.34128,-0.015791,0.011861
3.27,1.72,3.0,0.0,0.72,0.373717,-0.017292,0.013559
3.27,1.72,3.0,0.0,0.8,0.43225,-0.02,0.016622
3.27,1.72,3.0,5.0,0.3,0.271873,-0.012579,0.008229
3.27,1.72,3.0,5.0,0.5,0.299472,-0.013856,0.009673
3.27,1.72,3.0,5.0,0.65,0.34128,-0.015791,0.011861
3.27,1.72,3.0,5.0,0.72,0.373717,-0.017292,0.013559
3.27,1.72,3.0,5.0,0.8,0.43225,-0.02,0.016622
3.27,1.72,3.0,10.0,0.3,0.271873,-0.012579,0.008229
3.27,1.72,3.0,10.0,0.5,0.299472,-0.013856,0.009673
3.27,1.72,3.0,10.0,0.65,0.34128,-0.015791,0.011861
3.27,1.72,3.0,10.0,0.72,0.373717,-0.017292,0.013559
3.27,1.72,3.0,10.0,0.8,0.43225,-0.02,0.016622
3.27,1.72,6.0,-10.0,0.3,0.543745,-0.025159,0.050837
3.27,1.72,6.0,-10.0,0.5,0.598943,-0.027713,0.056607
3.27,1.72,6.0,-10.0,0.65,0.682559,-0.031582,0.065347
3.27,1.72,6.0,-10.0,0.72,0.747434,-0.034583,0.072128
3.27,1.72,6.0,-10.0,0.8,0.8645,-0.04,0.084365
3.27,1.72,6.0,-5.0,0.3,0.543745,-0.025159,0.050837
3.27,1.72,6.0,-5.0,0.5,0.598943,-0.027713,0.056607
3.27,1.72,6.0,-5.0,0.65,0.682559,-0.031582,0.065347
3.27,1.72,6.0,-5.0,0.72,0.747434,-0.034583,0.072128
3.27,1.72,6.0,-5.0,0.8,0.8645,-0.04,0.084365
3.27,1.72,6.0,0.0,0.3,0.543745,-0.025159,0.050837
3.27,1.72,6.0,0.0,0.5,0.598943,-0.027713,0.056607
3.27,1.72,6.0,0.0,0.65,0.682559,-0.031582,0.065347
3.27,1.72,6.0,0.0,0.72,0.747434,-0.034583,0.072128
3.27,1.72,6.0,0.0,0.8,0.8645,-0.04,0.084365
3.27,1.72,6.0,5.0,0.3,0.543745,-0.025159,0.050837
3.27,1.72,6.0,5.0,0.5,0.598943,-0.027713,0.056607
3.27,1.72,6.0,5.0,0.65,0.682559,-0.031582,0.065347
3.27,1.72,6.0,5.0,0.72,0.747434,-0.034583,0.072128
3.27,1.72,6.0,5.0,0.8,0.8645,-0.04,0.084365
3.27,1.72,6.0,10.0,0.3,0.543745,-0.025159,0.050837
3.27,1.72,6.0,10.0,0.5,0.598943,-0.027713,0.056607
3.27,1.72,6.0,10.0,0.65,0.682559,-0.031582,0.065347
3.27,1.72,6.0,10.0,0.72,0.747434,-0.034583,0.072128
3.27,1.72,6.0,10.0,0.8,0.8645,-0.04,0.084365
3.27,1.72,9.0,-10.0,0.3,0.815618,-0.037738,0.121591
3.27,1.72,9.0,-10.0,0.5,0.898415,-0.041569,0.134543
3.27,1.72,9.0,-10.0,0.65,1.023839,-0.047373,0.154164
3.27,1.72,9.0,-10.0,0.72,1.121151,-0.051875,0.169387
3.27,1.72,9.0,-10.0,0.8,1.29675,-0.06,0.196856
3.27,1.72,9.0,-5.0,0.3,0.815618,-0.037738,0.121591
3.27,1.72,9.0,-5.0,0.5,0.898415,-0.041569,0.134543
3.27,1.72,9.0,-5.0,0.65,1.023839,-0.047373,0.154164
3.27,1.72,9.0,-5.0,0.72,1.121151,-0.051875,0.169387
3.27,1.72,9.0,-5.0,0.8,1.29675,-0.06,0.196856
3.27,1.72,9.0,0.0,0.3,0.815618,-0.037738,0.121591
3.27,1.72,9.0,0.0,0.5,0.898415,-0.041569,0.134543
3.27,1.72,9.0,0.0,0.65,1.023839,-0.047373,0.154164
3.27,1.72,9.0,0.0,0.72,1.121151,-0.051875,0.169387
3.27,1.72,9.0,0.0,0.8,1.29675,-0.06,0.196856
3.27,1.72,9.0,5.0,0.3,0.815618,-0.037738,0.121591
3.27,1.72,9.0,5.0,0.5,0.898415,-0.041569,0.134543
3.27,1.72,9.0,5.0,0.65,1.023839,-0.047373,0.154164
3.27,1.72,9.0,5.0,0.72,1.121151,-0.051875,0.169387
3.27,1.72,9.0,5.0,0.8,1.29675,-0.06,0.196856
3.27,1.72,9.0,10.0,0.3,0.815618,-0.037738,0.121591
3.27,1.72,9.0,10.0,0.5,0.898415,-0.041569,0.134543
3.27,1.72,9.0,10.0,0.65,1.023839,-0.047373,0.154164
3.27,1.72,9.0,10.0,0.72,1.121151,-0.051875,0.169387
3.27,1.72,9.0,10.0,0.8,1.29675,-0.06,0.196856
3.27,1.72,12.0,-10.0,0.3,1.087491,-0.050318,0.220102
3.27,1.72,12.0,-10.0,0.5,1.197886,-0.055426,0.243055
3.27,1.72,12.0,-10.0,0.65,1.365118,-0.063163,0.277824
3.27,1.72,12.0,-10.0,0.72,1.494869,-0.069167,0.304801
3.27,1.72,12.0,-10.0,0.8,1.729,-0.08,0.353479
3.27,1.72,12.0,-5.0,0.3,1.087491,-0.050318,0.220102
3.27,1.72,12.0,-5.0,0.5,1.197886,-0.055426,0.243055
3.27,1.72,12.0,-5.0,0.65,1.365118,-0.063163,0.277824
3.27,1.72,12.0,-5.0,0.72,1.494869,-0.069167,0.304801
3.27,1.72,12.0,-5.0,0.8,1.729,-0.08,0.353479
3.27,1.72,12.0,0.0,0.3,1.087491,-0.050318,0.220102
3.27,1.72,12.0,0.0,0.5,1.197886,-0.055426,0.243055
3.27,1.72,12.0,0.0,0.65,1.365118,-0.063163,0.277824
3.27,1.72,12.0,0.0,0.72,1.494869,-0.069167,0.304801
3.27,1.72,12.0,0.0,0.8,1.729,-0.08,0.353479
3.27,1.72,12.0,5.0,0.3,1.087491,-0.050318,0.220102
3.27,1.72,12.0,5.0,0.5,1.197886,-0.055426,0.243055
3.27,1.72,12.0,5.0,0.65,1.365118,-0.063163,0.277824
3.27,1.72,12.0,5.0,0.72,1.494869,-0.069167,0.304801
3.27,1.72,12.0,5.0,0.8,1.729,-0.08,0.353479
3.27,1.72,12.0,10.0,0.3,1.087491,-0.050318,0.220102
3.27,1.72,12.0,10.0,0.5,1.197886,-0.055426,0.243055
3.27,1.72,12.0,10.0,0.65,1.365118,-0.063163,0.277824
3.27,1.72,12.0,10.0,0.72,1.494869,-0.069167,0.304801
3.27,1.72,12.0,10.0,0.8,1.729,-0.08,0.353479
3.27,1.72,15.0,-10.0,0.3,1.359363,-0.062897,0.345829
3.27,1.72,15.0,-10.0,0.5,1.497358,-0.069282,0.381545
3.27,1.72,15.0,-10.0,0.65,1.706398,-0.078954,0.435648
3.27,1.72,15.0,-10.0,0.72,1.868586,-0.086459,0.477626
3.27,1.72,15.0,-10.0,0.8,2.16125,-0.1,0.553373
3.27,1.72,15.0,-5.0,0.3,1.359363,-0.062897,0.345829
3.27,1.72,15.0,-5.0,0.5,1.497358,-0.069282,0.381545
3.27,1.72,15.0,-5.0,0.65,1.706398,-0.078954,0.435648
3.27,1.72,15.0,-5.0,0.72,1.868586,-0.086459,0.477626
3.27,1.72,15.0,-5.0,0.8,2.16125,-0.1,0.553373
3.27,1.72,15.0,0.0,0.3,1.359363,-0.062897,0.345829
3.27,1.72,15.0,0.0,0.5,1.497358,-0.069282,0.381545
3.27,1.72,15.0,0.0,0.65,1.706398,-0.078954,0.435648
3.27,1.72,15.0,0.0,0.72,1.868586,-0.086459,0.477626
3.27,1.72,15.0,0.0,0.8,2.16125,-0.1,0.553373
3.27,1.72,15.0,5.0,0.3,1.359363,-0.062897,0.345829
3.27,1.72,15.0,5.0,0.5,1.497358,-0.069282,0.381545
3.27,1.72,15.0,5.0,0.65,1.706398,-0.078954,0.435648
3.27,1.72,15.0,5.0,0.72,1.868586,-0.086459,0.477626
3.27,1.72,15.0,5.0,0.8,2.16125,-0.1,0.553373
3.27,1.72,15.0,10.0,0.3,1.359363,-0.062897,0.345829
3.27,1.72,15.0,10.0,0.5,1.497358,-0.069282,0.381545
3.27,1.72,15.0,10.0,0.65,1.706398,-0.078954,0.435648
3.27,1.72,15.0,10.0,0.72,1.868586,-0.086459,0.477626
3.27,1.72,15.0,10.0,0.8,2.16125,-0.1,0.553373
4.36,1.46,-6.0,-10.0,0.3,-0.52582,0.025159,0.048963
4.36,1.46,-6.0,-10.0,0.5,-0.579198,0.027713,0.054543
4.36,1.46,-6.0,-10.0,0.65,-0.660057,0.031582,0.062995
4.36,1.46,-6.0,-10.0,0.72,-0.722794,0.034583,0.069553
4.36,1.46,-6.0,-10.0,0.8,-0.836,0.04,0.081386
4.36,1.46,-6.0,-5.0,0.3,-0.52582,0.025159,0.048963
4.36,1.46,-6.0,-5.0,0.5,-0.579198,0.027713,0.054543
4.36,1.46,-6.0,-5.0,0.65,-0.660057,0.031582,0.062995
4.36,1.46,-6.0,-5.0,0.72,-0.722794,0.034583,0.069553
4.36,1.46,-6.0,-5.0,0.8,-0.836,0.04,0.081386
4.36,1.46,-6.0,0.0,0.3,-0.52582,0.025159,0.048963
4.36,1.46,-6.0,0.0,0.5,-0.579198,0.027713,0.054543
4.36,1.46,-6.0,0.0,0.65,-0.660057,0.031582,0.062995
4.36,1.46,-6.0,0.0,0.72,-0.722794,0.034583,0.069553
4.36,1.46,-6.0,0.0,0.8,-0.836,0.04,0.081386
4.36,1.46,-6.0,5.0,0.3,-0.52582,0.025159,0.048963
4.36,1.46,-6.0,5.0,0.5,-0.579198,0.027713,0.054543
4.36,1.46,-6.0,5.0,0.65,-0.660057,0.031582,0.062995
4.36,1.46,-6.0,5.0,0.72,-0.722794,0.034583,0.069553
4.36,1.46,-6.0,5.0,0.8,-0.836,0.04,0.081386
4.36,1.46,-6.0,10.0,0.3,-0.52582,0.025159,0.048963
4.36,1.46,-6.0,10.0,0.5,-0.579198,0.027713,0.054543
4.36,1.46,-6.0,10.0,0.65,-0.660057,0.031582,0.062995
4.36,1.46,-6.0,10.0,0.72,-0.722794,0.034583,0.069553
4.36,1.46,-6.0,10.0,0.8,-0.836,0.04,0.081386
4.36,1.46,-3.0,-10.0,0.3,-0.26291,0.012579,0.00776
4.36,1.46,-3.0,-10.0,0.5,-0.289599,0.013856,0.009156
4.36,1.46,-3.0,-10.0,0.65,-0.330029,0.015791,0.011272
4.36,1.46,-3.0,-10.0,0.72,-0.361397,0.017292,0.012914
4.36,1.46,-3.0,-10.0,0.8,-0.418,0.02,0.015876
4.36,1.46,-3.0,-5.0,0.3,-0.26291,0.012579,0.00776
4.36,1.46,-3.0,-5.0,0.5,-0.289599,0.013856,0.009156
4.36,1.46,-3.0,-5.0,0.65,-0.330029,0.015791,0.011272
4.36,1.46,-3.0,-5.0,0.72,-0.361397,0.017292,0.012914
4.36,1.46,-3.0,-5.0,0.8,-0.418,0.02,0.015876
4.36,1.46,-3.0,0.0,0.3,-0.26291,0.012579,0.00776
4.36,1.46,-3.0,0.0,0.5,-0.289599,0.013856,0.009156
4.36,1.46,-3.0,0.0,0.65,-0.330029,0.015791,0.011272
4.36,1.46,-3.0,0.0,0.72,-0.361397,0.017292,0.012914
4.36,1.46,-3.0,0.0,0.8,-0.418,0.02,0.015876
4.36,1.46,-3.0,5.0,0.3,-0.26291,0.012579,0.00776
4.36,1.46,-3.0,5.0,0.5,-0.289599,0.013856,0.009156
4.36,1.46,-3.0,5.0,0.65,-0.330029,0.015791,0.011272
4.36,1.46,-3.0,5.0,0.72,-0.361397,0.017292,0.012914
4.36,1.46,-3.0,5.0,0.8,-0.418,0.02,0.015876
4.36,1.46,-3.0,10.0,0.3,-0.26291,0.012579,0.00776
4.36,1.46,-3.0,10.0,0.5,-0.289599,0.013856,0.009156
4.36,1.46,-3.0,10.0,0.65,-0.330029,0.015791,0.011272
4.36,1.46,-3.0,10.0,0.72,-0.361397,0.017292,0.012914
4.36,1.46,-3.0,10.0,0.8,-0.418,0.02,0.015876
4.36,1.46,0.0,-10.0,0.3,0.0,-0.0,-0.006
4.36,1.46,0.0,-10.0,0.5,0.0,-0.0,-0.006
4.36,1.46,0.0,-10.0,0.65,0.0,-0.0,-0.006
4.36,1.46,0.0,-10.0,0.72,0.0,-0.0,-0.006
4.36,1.46,0.0,-10.0,0.8,0.0,-0.0,-0.006
4.36,1.46,0.0,-5.0,0.3,0.0,-0.0,-0.006
4.36,1.46,0.0,-5.0,0.5,0.0,-0.0,-0.006
4.36,1.46,0.0,-5.0,0.65,0.0,-0.0,-0.006
4.36,1.46,0.0,-5.0,0.72,0.0,-0.0,-0.006
4.36,1.46,0.0,-5.0,0.8,0.0,-0.0,-0.006
4.36,1.46,0.0,0.0,0.3,0.0,-0.0,-0.006
4.36,1.46,0.0,0.0,0.5,0.0,-0.0,-0.006
4.36,1.46,0.0,0.0,0.65,0.0,-0.0,-0.006
4.36,1.46,0.0,0.0,0.72,0.0,-0.0,-0.006
4.36,1.46,0.0,0.0,0.8,0.0,-0.0,-0.006
4.36,1.46,0.0,5.0,0.3,0.0,-0.0,-0.006
4.36,1.46,0.0,5.0,0.5,0.0,-0.0,-0.006
4.36,1.46,0.0,5.0,0.65,0.0,-0.0,-0.006
4.36,1.46,0.0,5.0,0.72,0.0,-0.0,-0.006
4.36,1.46,0.0,5.0,0.8,0.0,-0.0,-0.006
4.36,1.46,0.0,10.0,0.3,0.0,-0.0,-0.006
4.36,1.46,0.0,10.0,0.5,0.0,-0.0,-0.006
4.36,1.46,0.0,10.0,0.65,0.0,-0.0,-0.006
4.36,1.46,0.0,10.0,0.72,0.0,-0.0,-0.006
4.36,1.46,0.0,10.0,0.8,0.0,-0.0,-0.006
4.36,1.46,3.0,-10.0,0.3,0.26291,-0.012579,0.00776
4.36,1.46,3.0,-10.0,0.5,0.289599,-0.013856,0.009156
4.36,1.46,3.0,-10.0,0.65,0.330029,-0.015791,0.011272
4.36,1.46,3.0,-10.0,0.72,0.361397,-0.017292,0.012914
4.36,1.46,3.0,-10.0,0.8,0.418,-0.02,0.015876
4.36,1.46,3.0,-5.0,0.3,0.26291,-0.012579,0.00776
4.36,1.46,3.0,-5.0,0.5,0.289599,-0.013856,0.009156
4.36,1.46,3.0,-5.0,0.65,0.330029,-0.015791,0.011272
4.36,1.46,3.0,-5.0,0.72,0.361397,-0.017292,0.012914
4.36,1.46,3.0,-5.0,0.8,0.418,-0.02,0.015876
4.36,1.46,3.0,0.0,0.3,0.26291,-0.012579,0.00776
4.36,1.46,3.0,0.0,0.5,0.289599,-0.013856,0.009156
4.36,1.46,3.0,0.0,0.65,0.330029,-0.015791,0.011272
4.36,1.46,3.0,0.0,0.72,0.361397,-0.017292,0.012914
4.36,1.46,3.0,0.0,0.8,0.418,-0.02,0.015876
4.36,1.46,3.0,5.0,0.3,0.26291,-0.012579,0.00776
4.36,1.46,3.0,5.0,0.5,0.289599,-0.013856,0.009156
4.36,1.46,3.0,5.0,0.65,0.330029,-0.015791,0.011272
4.36,1.46,3.0,5.0,0.72,0.361397,-0.017292,0.012914
4.36,1.46,3.0,5.0,0.8,0.418,-0.02,0.015876
4.36,1.46,3.0,10.0,0.3,0.26291,-0.012579,0.00776
4.36,1.46,3.0,10.0,0.5,0.289599,-0.013856,0.009156
